bill/BillInvoiceId,lineItem/UsageAccountId,lineItem/Region,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UsageUnit,lineItem/UnblendedCost,resourceId,tags/Product,tags/Environment
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-28T04:00:00,2025-10-28T05:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,1248.58,GB-Mo,147.3976,disk-PlatformA-staging-0584,Checkout,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-15T17:00:00,2025-10-15T18:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,355.33,LCU-Hrs,2.4114,lb-PlatformC-prod-0585,Search,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-21T13:00:00,2025-10-21T14:00:00,AmazonS3,Requests-Tier1,PutObject,833421,Requests,338.9362,bucket-PlatformD-staging-0586,InternalTools,staging
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-10T21:00:00,2025-10-10T22:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,504.56,Hrs,103.8823,db-PlatformE-staging-0587,MarketingSite,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-14T15:00:00,2025-10-14T16:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,1197.37,GB-Mo,28.708,bucket-PlatformB-prod-0588,DataPlatform,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-18T20:00:00,2025-10-18T21:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,4172.76,GB-Mo,372.0091,disk-PlatformC-prod-0589,Search,prod
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-05T08:00:00,2025-10-05T09:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,149.38,Hrs,7.0186,vm-PlatformB-dev-0590,DataPlatform,dev
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-14T21:00:00,2025-10-14T22:00:00,AmazonS3,Requests-Tier1,GetObject,1370666,Requests,626.7223,bucket-PlatformE-prod-0591,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-11T11:00:00,2025-10-11T12:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,606.49,Hrs,29.1711,network-PlatformC-prod-0592,Search,prod
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-13T18:00:00,2025-10-13T19:00:00,AmazonS3,Requests-Tier1,GetObject,131603,Requests,60.7851,bucket-PlatformC-prod-0593,Search,prod
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-08T11:00:00,2025-10-08T12:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,4985.71,GB-Mo,544.8497,disk-PlatformD-staging-0594,InternalTools,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-06T16:00:00,2025-10-06T17:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,4033.34,GB-Mo,78.4414,bucket-PlatformA-prod-0595,Checkout,prod
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-18T21:00:00,2025-10-18T22:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,252.67,GB,27.2035,network-PlatformC-prod-0596,Search,prod
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-23T03:00:00,2025-10-23T04:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,251.17,Hrs,5.7691,lb-PlatformE-dev-0597,MarketingSite,dev
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-04T21:00:00,2025-10-04T22:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,743.7,Hrs,18.3042,lb-PlatformA-prod-0598,Checkout,prod
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-26T18:00:00,2025-10-26T19:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,1003.96,GB-Mo,80.9711,disk-PlatformD-prod-0599,InternalTools,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-10T23:00:00,2025-10-11T00:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,144.32,Hrs,5.6788,vm-PlatformE-dev-0600,MarketingSite,dev
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-11T16:00:00,2025-10-11T17:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,508.52,Hrs,26.1339,network-PlatformE-prod-0601,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-08T15:00:00,2025-10-08T16:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,135.02,GB-Mo,2.6302,bucket-PlatformD-dev-0602,InternalTools,dev
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-16T07:00:00,2025-10-16T08:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,3699.57,GB-Mo,371.2916,disk-PlatformC-staging-0603,Search,staging
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-05T22:00:00,2025-10-05T23:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,686.18,Hrs,14.3181,lb-PlatformB-staging-0604,DataPlatform,staging
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-17T12:00:00,2025-10-17T13:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,138.81,Hrs,7.3418,network-PlatformB-dev-0605,DataPlatform,dev
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-25T10:00:00,2025-10-25T11:00:00,AmazonS3,Requests-Tier1,GetObject,181421,Requests,83.1633,bucket-PlatformE-staging-0606,MarketingSite,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-04T19:00:00,2025-10-04T20:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,1562.65,GB-Mo,31.723,bucket-PlatformC-prod-0607,Search,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-16T18:00:00,2025-10-16T19:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,4644.44,GB-Mo,503.7379,disk-PlatformE-staging-0608,MarketingSite,staging
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-30T17:00:00,2025-10-30T18:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,700.58,Hrs,25.3509,vm-PlatformD-staging-0609,InternalTools,staging
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-22T12:00:00,2025-10-22T13:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,417.96,Hrs,19.0011,network-PlatformE-prod-0610,MarketingSite,prod
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-12T00:00:00,2025-10-12T01:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,660.42,LCU-Hrs,4.2851,lb-PlatformC-prod-0611,Search,prod
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-17T05:00:00,2025-10-17T06:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,437.02,Hrs,14.8384,vm-PlatformD-staging-0612,InternalTools,staging
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-19T22:00:00,2025-10-19T23:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,4367.79,GB-Mo,388.1625,disk-PlatformD-staging-0613,InternalTools,staging
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-17T09:00:00,2025-10-17T10:00:00,AmazonS3,Requests-Tier1,PutObject,81016,Requests,35.8205,bucket-PlatformC-dev-0614,Search,dev
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-27T08:00:00,2025-10-27T09:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,4941.66,GB-Mo,556.1045,disk-PlatformE-prod-0615,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-03T23:00:00,2025-10-04T00:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,392.99,Hrs,17.635,vm-PlatformC-dev-0616,Search,dev
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-22T17:00:00,2025-10-22T18:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,552.94,Hrs,118.7165,db-PlatformE-staging-0617,MarketingSite,staging
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-03T04:00:00,2025-10-03T05:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,574.39,Hrs,101.0804,db-PlatformE-dev-0618,MarketingSite,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-15T20:00:00,2025-10-15T21:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,4088.57,GB-Mo,339.3643,disk-PlatformA-dev-0619,Checkout,dev
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-11T21:00:00,2025-10-11T22:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,1577.7,GB-Mo,145.0384,disk-PlatformE-dev-0620,MarketingSite,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-09T02:00:00,2025-10-09T03:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,1057.77,GB-Mo,114.4786,disk-PlatformD-dev-0621,InternalTools,dev
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-23T09:00:00,2025-10-23T10:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,544.28,Hrs,88.4937,db-PlatformA-prod-0622,Checkout,prod
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-20T02:00:00,2025-10-20T03:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,206.9,Hrs,38.4249,db-PlatformD-staging-0623,InternalTools,staging
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-09T07:00:00,2025-10-09T08:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,732.72,Hrs,29.5,network-PlatformE-dev-0624,MarketingSite,dev
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-30T07:00:00,2025-10-30T08:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,201.01,Hrs,6.9957,vm-PlatformB-dev-0625,DataPlatform,dev
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-19T15:00:00,2025-10-19T16:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,532.35,GB-Mo,10.5724,bucket-PlatformE-staging-0626,MarketingSite,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-30T14:00:00,2025-10-30T15:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,516.32,Hrs,100.3155,db-PlatformB-staging-0627,DataPlatform,staging
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-06T10:00:00,2025-10-06T11:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,620.96,Hrs,131.3819,db-PlatformB-staging-0628,DataPlatform,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-18T21:00:00,2025-10-18T22:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,687.57,GB-Mo,11.1299,bucket-PlatformA-prod-0629,Checkout,prod
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-17T07:00:00,2025-10-17T08:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,566.98,Hrs,22.7315,vm-PlatformD-staging-0630,InternalTools,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-13T05:00:00,2025-10-13T06:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,1845.78,GB-Mo,148.8037,disk-PlatformA-dev-0631,Checkout,dev
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-12T19:00:00,2025-10-12T20:00:00,AmazonS3,Requests-Tier1,GetObject,42916,Requests,13.8115,bucket-PlatformC-prod-0632,Search,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-01T14:00:00,2025-10-01T15:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,387.14,Hrs,20.6313,network-PlatformC-staging-0633,Search,staging
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-09T05:00:00,2025-10-09T06:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,382.59,GB-Mo,6.6056,bucket-PlatformD-dev-0634,InternalTools,dev
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-16T18:00:00,2025-10-16T19:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,2873.81,GB-Mo,255.6726,disk-PlatformA-staging-0635,Checkout,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-04T21:00:00,2025-10-04T22:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,629.8,Hrs,144.0928,db-PlatformA-prod-0636,Checkout,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-06T12:00:00,2025-10-06T13:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,1858.67,GB-Mo,166.4002,disk-PlatformA-staging-0637,Checkout,staging
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-20T19:00:00,2025-10-20T20:00:00,ElasticLoadBalancing,LCUs,HealthCheck,388.22,LCU-Hrs,3.4194,lb-PlatformE-staging-0638,MarketingSite,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-12T09:00:00,2025-10-12T10:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,36.99,LCU-Hrs,0.2461,lb-PlatformA-staging-0639,Checkout,staging
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-08T00:00:00,2025-10-08T01:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,392.94,GB,36.2787,network-PlatformC-prod-0640,Search,prod
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-10T23:00:00,2025-10-11T00:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,700.24,Hrs,31.5556,vm-PlatformA-prod-0641,Checkout,prod
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-29T08:00:00,2025-10-29T09:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,141.3,LCU-Hrs,1.3453,lb-PlatformE-prod-0642,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-30T04:00:00,2025-10-30T05:00:00,AmazonS3,Requests-Tier1,PutObject,137150,Requests,60.6824,bucket-PlatformD-dev-0643,InternalTools,dev
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-14T00:00:00,2025-10-14T01:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,146.06,Hrs,27.335,db-PlatformE-prod-0644,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-27T17:00:00,2025-10-27T18:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,601.15,Hrs,127.629,db-PlatformA-staging-0645,Checkout,staging
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-14T06:00:00,2025-10-14T07:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,4603.46,GB,372.6591,network-PlatformB-dev-0646,DataPlatform,dev
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-16T20:00:00,2025-10-16T21:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,148.3,GB-Mo,2.677,bucket-PlatformB-dev-0647,DataPlatform,dev
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-21T19:00:00,2025-10-21T20:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,388.38,Hrs,63.151,db-PlatformE-prod-0648,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-21T06:00:00,2025-10-21T07:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,263.78,Hrs,10.2076,vm-PlatformB-prod-0649,DataPlatform,prod
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-10T08:00:00,2025-10-10T09:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,104.62,Hrs,4.2874,vm-PlatformA-staging-0650,Checkout,staging
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-13T09:00:00,2025-10-13T10:00:00,AmazonS3,Requests-Tier1,GetObject,1104994,Requests,468.2799,bucket-PlatformE-prod-0651,MarketingSite,prod
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-04T19:00:00,2025-10-04T20:00:00,ElasticLoadBalancing,LCUs,HealthCheck,416.1,LCU-Hrs,3.4766,lb-PlatformC-staging-0652,Search,staging
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-05T23:00:00,2025-10-06T00:00:00,AmazonS3,Requests-Tier1,GetObject,23294,Requests,10.9431,bucket-PlatformE-staging-0653,MarketingSite,staging
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-02T12:00:00,2025-10-02T13:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,458.83,Hrs,20.3163,network-PlatformB-staging-0654,DataPlatform,staging
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-05T01:00:00,2025-10-05T02:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,571.04,Hrs,26.3649,vm-PlatformC-dev-0655,Search,dev
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-01T03:00:00,2025-10-01T04:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,337.32,GB-Mo,6.7116,bucket-PlatformE-staging-0656,MarketingSite,staging
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-05T11:00:00,2025-10-05T12:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,4832.4,GB-Mo,110.8109,bucket-PlatformC-prod-0657,Search,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-28T22:00:00,2025-10-28T23:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,4733.38,GB,391.3151,network-PlatformD-prod-0658,InternalTools,prod
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-25T12:00:00,2025-10-25T13:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,590.38,Hrs,111.8359,db-PlatformE-prod-0659,MarketingSite,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-26T10:00:00,2025-10-26T11:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,65.53,GB-Mo,5.6058,disk-PlatformE-dev-0660,MarketingSite,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-21T20:00:00,2025-10-21T21:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,3693.65,GB-Mo,306.391,disk-PlatformA-dev-0661,Checkout,dev
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-11T10:00:00,2025-10-11T11:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,2104.99,GB-Mo,236.5999,disk-PlatformA-staging-0662,Checkout,staging
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-04T00:00:00,2025-10-04T01:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,335.91,Hrs,10.7967,vm-PlatformA-staging-0663,Checkout,staging
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-08T02:00:00,2025-10-08T03:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,330.77,Hrs,54.7662,db-PlatformC-dev-0664,Search,dev
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-19T19:00:00,2025-10-19T20:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,4978.34,GB-Mo,438.6341,disk-PlatformC-prod-0665,Search,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-17T17:00:00,2025-10-17T18:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,412.39,Hrs,15.3249,vm-PlatformD-dev-0666,InternalTools,dev
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-08T01:00:00,2025-10-08T02:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,1872.58,GB-Mo,153.8735,disk-PlatformC-staging-0667,Search,staging
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-12T23:00:00,2025-10-13T00:00:00,AmazonS3,Requests-Tier1,PutObject,805268,Requests,280.5006,bucket-PlatformC-prod-0668,Search,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-23T03:00:00,2025-10-23T04:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,4886.7,GB-Mo,100.2691,bucket-PlatformB-staging-0669,DataPlatform,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-03T02:00:00,2025-10-03T03:00:00,AmazonS3,Requests-Tier1,PutObject,1682409,Requests,617.1358,bucket-PlatformA-prod-0670,Checkout,prod
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-12T02:00:00,2025-10-12T03:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,134.84,Hrs,22.761,db-PlatformC-staging-0671,Search,staging
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-08T20:00:00,2025-10-08T21:00:00,ElasticLoadBalancing,LCUs,HealthCheck,606.98,LCU-Hrs,4.8546,lb-PlatformB-dev-0672,DataPlatform,dev
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-02T02:00:00,2025-10-02T03:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,4156.4,GB-Mo,442.4751,disk-PlatformB-staging-0673,DataPlatform,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-13T11:00:00,2025-10-13T12:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,231.92,Hrs,5.6358,lb-PlatformC-prod-0674,Search,prod
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-29T00:00:00,2025-10-29T01:00:00,AmazonS3,Requests-Tier1,PutObject,1478775,Requests,573.1496,bucket-PlatformB-prod-0675,DataPlatform,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-02T20:00:00,2025-10-02T21:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,123.66,Hrs,22.9412,db-PlatformE-dev-0676,MarketingSite,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-29T19:00:00,2025-10-29T20:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,2198.36,GB,237.3722,network-PlatformD-dev-0677,InternalTools,dev
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-03T23:00:00,2025-10-04T00:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,202.27,Hrs,5.7236,lb-PlatformD-prod-0678,InternalTools,prod
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-26T20:00:00,2025-10-26T21:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,693.13,Hrs,127.1048,db-PlatformD-dev-0679,InternalTools,dev
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-04T09:00:00,2025-10-04T10:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,545.58,Hrs,88.8764,db-PlatformB-staging-0680,DataPlatform,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-01T23:00:00,2025-10-02T00:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,115.11,Hrs,22.9253,db-PlatformA-staging-0681,Checkout,staging
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-17T10:00:00,2025-10-17T11:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,202.95,Hrs,5.0213,lb-PlatformC-staging-0682,Search,staging
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-28T09:00:00,2025-10-28T10:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,275.45,Hrs,10.735,vm-PlatformE-prod-0683,MarketingSite,prod
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-24T13:00:00,2025-10-24T14:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,407.35,Hrs,9.3868,lb-PlatformD-staging-0684,InternalTools,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-25T18:00:00,2025-10-25T19:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,388.31,Hrs,85.0102,db-PlatformC-prod-0685,Search,prod
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-05T22:00:00,2025-10-05T23:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,3418.64,GB-Mo,391.8418,disk-PlatformE-staging-0686,MarketingSite,staging
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-20T20:00:00,2025-10-20T21:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,122.11,Hrs,4.6689,vm-PlatformD-prod-0687,InternalTools,prod
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-13T02:00:00,2025-10-13T03:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,620.86,Hrs,26.8689,network-PlatformD-dev-0688,InternalTools,dev
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-05T02:00:00,2025-10-05T03:00:00,AmazonS3,Requests-Tier1,PutObject,1892598,Requests,730.2983,bucket-PlatformD-dev-0689,InternalTools,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-12T02:00:00,2025-10-12T03:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,336.62,Hrs,60.7334,db-PlatformD-staging-0690,InternalTools,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-05T16:00:00,2025-10-05T17:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,2097.2,GB,171.0723,network-PlatformA-prod-0691,Checkout,prod
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-06T18:00:00,2025-10-06T19:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,2564.71,GB,231.7599,network-PlatformD-staging-0692,InternalTools,staging
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-18T03:00:00,2025-10-18T04:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,726.57,GB-Mo,77.2028,disk-PlatformC-dev-0693,Search,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-09T00:00:00,2025-10-09T01:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,335.82,Hrs,57.3982,db-PlatformC-prod-0694,Search,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-22T04:00:00,2025-10-22T05:00:00,AmazonS3,Requests-Tier1,PutObject,746828,Requests,268.5885,bucket-PlatformA-staging-0695,Checkout,staging
